id,event_id,link,title,date,state,deaths,potential_death,false_alarm,description,deaths_binary,break,filename
551,581,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/charlestoncounty_cpr_911.mp3,CPR instructions,7/09,South Carolina,0.0,1.0,0.0,"– In July 2009 a Charleston County (SC) woman suffered a cardiac arrest at home, and her husband Bob Schaible dialed 911 for help. Dispatcher Melissa Gill gave him CPR instructions, and he performed for six minutes until EMS units arrived. His wife Christine survived.",0,8.0,911_first6sec/call_581_0.wav
552,582,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/burlington_chase_911.mp3,Man chasing car,7/09,North Carolina,1.0,1.0,0.0,"– In July 2009 a Burlington (NC) woman dialed 911 to say that a man was chasing her car, and crashing into it as she fled. A Burlington dispatcher told the woman to drive to the police station, where she gave officers a description of the car. The car was stopped by an officer shortly after, but the driver sped off from the stop and crashed into a tree. The driver, Randy Michael Warren, was killed.",1,3.0,911_first6sec/call_582_0.wav
553,583,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/stevemcnair_murder_911.mp3,Murder-suicide,7/09,Tennessee,2.0,0.0,0.0,"– In July 2009 former professional football player Steve McNair was murdered while he slept by his girlfriend, who then killed herself. The deaths were discovered by another tenant, who first called a friend to come to the condo, and who then dialed 911. The call was complicated because the caller didn’t know the exact address.",1,87.0,911_first6sec/call_583_0.wav
554,584,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/jeffersontown_suicide_911.mp3,Workplace suicide,7/09,Kentucky,1.0,1.0,0.0,"– In July 2009 a man in Jeffersontown (Ken.) went to an industrial park with a gun, looking for his ex-girlfriend and another worker. Brent Works prowled a millwork company for about an hour before killing himself. Before and during the stand-off with police, several persons dialed 911 for help.",1,53.0,911_first6sec/call_584_0.wav
555,584,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/jeffersontown_suicide_911.mp3,Workplace suicide,7/09,Kentucky,1.0,1.0,0.0,"– In July 2009 a man in Jeffersontown (Ken.) went to an industrial park with a gun, looking for his ex-girlfriend and another worker. Brent Works prowled a millwork company for about an hour before killing himself. Before and during the stand-off with police, several persons dialed 911 for help.",1,200.0,911_first6sec/call_584_1.wav
556,584,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/jeffersontown_suicide_911.mp3,Workplace suicide,7/09,Kentucky,1.0,1.0,0.0,"– In July 2009 a man in Jeffersontown (Ken.) went to an industrial park with a gun, looking for his ex-girlfriend and another worker. Brent Works prowled a millwork company for about an hour before killing himself. Before and during the stand-off with police, several persons dialed 911 for help.",1,273.0,911_first6sec/call_584_2.wav
557,585,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/bocaraton_fox_911.mp3,Fox attack,7/09,Florida,0.0,1.0,0.0,"– In July 2009 a Boca Raton couple were attacked by a “crazy” fox, and they used a PVC pipe to club the animal to death. Michael and Dani Noel dialed 911 for help. Oddly, 10 minutes later a raccoon attacked a person several blocks away.",0,10.0,911_first6sec/call_585_0.wav
558,586,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/parkersburg_murder_911.mp3,High school murder,7/09,Iowa,1.0,1.0,0.0,"– In July 2009 a man entered the Parkersburg (Ia.) High School and shot athletic coach Ed Thomas to death. A few of the calls were released by the Butler County comm center, while others are being withheld as part of the criminal investigation. Read more",1,8.0,911_first6sec/call_586_0.wav
559,587,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/sheboygan_accident_911.mp3,Fatal accident murder,7/09,Wisconsin,1.0,1.0,0.0,"– In July 2009 a man at a Sheboygan (Wisc.) convenience store put his van in reverse by accident, and crashed through the store, killing an 18 year-old clerk. His wife, Nicole Pfister, dialed 911 for help as clerk Emily Hughes, 18, was pinned under the rear of the van.",1,5.0,911_first6sec/call_587_0.wav
560,588,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/arivaca_murders_911.mp3,Home invasion murders,4/09,Arizona,2.0,1.0,0.0,"– In April 2009 group of men dressed as Border Patrol agents broke into an Arivaca (Ariz.) home to rob the occupants. They shot all three members of the family, killing two. Shawna Forde and two men were later arrested and charged with the crime. During a 911 call for help made by surviving resident Gina Marie Gonzalez, gunshots can be heard in the background.",1,5.0,911_first6sec/call_588_0.wav
561,589,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/apex_murder_911.mp3,Murder,7/09,North Carolina,1.0,1.0,0.0,"– In July 2009 an Apex (NC) woman dialed 911 to report finding her husband beaten to death, and that her CPR was not successful. Police and EMS responded, but later arrested Jolene Kay Hardy for murder.",1,4.0,911_first6sec/call_589_0.wav
562,590,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/seattle_murders_911.mp3,Multiple murders,3/06,Washington,7.0,1.0,0.0,"– In March 2006 a Seattle (Wash.) man killed six persons at a residence and then himself. Police aren’t entirely certain of the motive, but Kyle Huff, 28, met the residents earlier at a rave party, then returned to the house with a shotgun. Neighbors and residents of the home dialed 911 for help when the shooting started, and an arriving officer witnessed Huff shoot himself. Also listen to the",1,5.0,911_first6sec/call_590_0.wav
563,591,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/elpaso_kissing_911.mp3,Kissing in restaurant,6/09,Texas,0.0,0.0,1.0,"– In June 2009 an El Paso (Tex.) security guard at a Chico Taco restaurant dialed 911 to report that two gay men were kissing in the restaurant. The guard called three times over 20 minutes. One of the gay men also dialed 911 twice to report being harassed by the security guard. All the conversations are in Spanish. (On this tape: call from guard, then Carlos Diaz de Leon, two calls from guard, second call from de Leon.) Read more",0,10.0,911_first6sec/call_591_0.wav
564,592,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/provo_drowning_911.mp3,Child drowning,7/09,Utah,1.0,1.0,0.0,"– In July 2009 a Provo (Utah) 9 year-old girl and her mothers were at the Provo River, when the girl fell in. The mother tried to pull her from the water, but the river was moving too fast. A passerby called 911 for help. Caitlin Buchkowski’s body was found about 40 minutes later one mile downstream, and she could not be revived.",1,2.0,911_first6sec/call_592_0.wav
565,593,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/bumcombe_deputy_911_1.mp3,Road rage,7/09,North Carolina,0.0,0.0,0.0,"– In July 2009 an unnamed, off-duty Bumcombe County (NC) deputy dialed 911 to report an encounter with an irate female motorist, and asked for an officer’s assistance. At about the same time, the female motorist dialed 911 to report an irate male motorist. The sheriff’s office is investigating if the deputy acted improperly. Listen to the deputy’s call",0,6.0,911_first6sec/call_593_0.wav
566,594,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/lacueva_shooting_911.mp3,Deputy killed,7/09,New Mexico,1.0,1.0,0.0,"– In July 2009 two Santa Fe County (NM) sheriff’s deputies were on a burglary stake-out at a remote cabin, when the suspect broke in and confronted them. The suspect was handcuffed, but pulled a gun from the small of his back and shot one deputy. The other deputy shot and killed the suspect, and then yelled to a neighbor for help at 4:30 a.m., since there was no phone at the cabin and no radio communications. The neighbors dialed 911 for help and reached the state police dispatcher at the consolidated county comm center.",1,16.0,911_first6sec/call_594_0.wav
567,595,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/gates_crowley_911.mp3,Arrest incident,7/09,Massachusetts,0.0,0.0,1.0,"– In July 2009 Prof. Henry Gates was mistaken for a burglar by a neighbor in Cambridge (Mass.), and responding Sgt. James Crowley later arrested him for disturbing the peace. The incident set off allegations of racial bias, and a national debate that included comments by President Obama, and later a meeting between Gates and Crowley at the White House. Also listen to the",0,38.0,911_first6sec/call_595_0.wav
568,596,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/sanantonio_baby_stabbing_911.mp3,Baby stabbed,7/09,Texas,1.0,1.0,0.0,"– In July 2009 a San Antonio woman dialed 911 to report that her sister was acting erratically, and had stabbed her 4-week-old baby to death. Police say Otty Sanchez may suffer from psychiatric problems, and told her sister that she was hearing voices. Read more",1,38.0,911_first6sec/call_596_0.wav
569,597,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/erin_andrews_911.mp3,Celebrity stalking,7/09,Tennessee,0.0,1.0,0.0,"– In July 2009 an unknown person took video of ESPN sportscaster Erin Andrews through a hotel peephole, allegedly showing her nude. In the aftermath, Andrews stayed at her mother’s home in a gated community. However, an SUV appeared, and two men came to the front door, prompting Andrews to dial 911.",0,9.0,911_first6sec/call_597_0.wav
570,598,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/kenosha_shooting_911.mp3,Robbery-shooting,7/09,Wisconsin,1.0,1.0,0.0,"– In July 2009 a robber entered a Kenosha (Wisc.) fast-food restaurant and shot one of the employees, who then dialed 911. Robert Wilde, 18, handed the telephone to another employee, and he later died. The Kenosha 911 dispatcher quickly and concisely gathered information about the incident. Two suspects were arrested.",1,9.0,911_first6sec/call_598_0.wav
571,599,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/maitland_stabbing_911.mp3,Stabbing,8/09,Florida,1.0,1.0,0.0,"– In August 2009 an 18 year-old in Maitland (Fla.) stabbed his mother with a butter knife during an argument, then armed himself with a 2-prong barbeque fork and tried to break into the bathroom where she was on the phone with a police dispatcher. When an officer arrived, he confronted Alex May and fatally shot him.",1,23.0,911_first6sec/call_599_0.wav
572,600,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/orangecounty_fall_911.mp3,Fatal fall,1/09,Oklahoma,1.0,1.0,0.0,"– On New Year’s Eve 2008 an Oklahoma woman fell to her death a a Marriott Hotel in Orange County (Fla.). Her boyfriend, Jonathan Speegle, dialed 911 to report it, but was inconsistent in reporting what occurred. A month later Speegle was arrested and charged with Nicole Hammond’s murder. (What’s the essential information for this type of incidents, what questions were asked, what questions could have been asked?)  [The tape seems to repeat at the beginning.]",1,4.0,911_first6sec/call_600_0.wav
573,601,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/greensboro_murder_911.mp3,Shooting-murder,8/09,North Carolina,1.0,1.0,0.0,– In August 2009 a 16 year-old was shot and killed in the woods behind his Greensboro (NC) home. Three persons dialed 911 to report seeing people shooting at Breyon Shon Deese.,1,2.0,911_first6sec/call_601_0.wav
574,602,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/greenoak_burglary_911.mp3,Invasion burglary,8/09,Michigan,0.0,1.0,0.0,"– In August 2009 a 63 year-old woman noticed a truck pulling into her Livingston County (Mich.) driveway, and fled to an upstairs bathroom as two burglars broke in. She was on the phone with dispatchers over 4 minutes describing what she heard. Police arrested Jeffrey Ray Hunter, but the second suspect escaped.",0,11.0,911_first6sec/call_602_0.wav
575,603,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/columbus_murder_911.mp3,Murder-suicide,8/09,Ohio,2.0,1.0,0.0,"– In August 2009 Edward Offord II dialed 911 to matter-of-factly report he had shot and killed his girlfriend, set his own house on fire, and then drove to his girlfriend’s home and set it ablaze. Shortly after talking to the dispatcher for 4-1/2 minutes, Offord shot fatally himself.",1,5.0,911_first6sec/call_603_0.wav
576,604,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/chattanooga_police_shooting.mp3,Officer shooting,8/09,Tennessee,1.0,1.0,0.0,"– In August 2009 six Chattanooga (Tenn.) police officers confronted a suicidal man with a rifle, and fired 59 rounds at him when he allegedly pointed the firearm at them. Alonzo Heyward suffered 43 gunshot wounds, according to the coroner, and was killed. (passerby 911 calls and radio traffic)",1,11.0,911_first6sec/call_604_0.wav
577,604,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/chattanooga_police_shooting.mp3,Officer shooting,8/09,Tennessee,1.0,1.0,0.0,"– In August 2009 six Chattanooga (Tenn.) police officers confronted a suicidal man with a rifle, and fired 59 rounds at him when he allegedly pointed the firearm at them. Alonzo Heyward suffered 43 gunshot wounds, according to the coroner, and was killed. (passerby 911 calls and radio traffic)",1,145.0,911_first6sec/call_604_1.wav
578,604,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/chattanooga_police_shooting.mp3,Officer shooting,8/09,Tennessee,1.0,1.0,0.0,"– In August 2009 six Chattanooga (Tenn.) police officers confronted a suicidal man with a rifle, and fired 59 rounds at him when he allegedly pointed the firearm at them. Alonzo Heyward suffered 43 gunshot wounds, according to the coroner, and was killed. (passerby 911 calls and radio traffic)",1,216.0,911_first6sec/call_604_2.wav
579,605,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/oregon_mcdonalds_911.mp3,911 call from McDonald’s shooting,6/09,Oregon,0.0,0.0,1.0,"– In June 2009 a Clackamas County man dialed 911 to complain about a wrong order at a McDonald’s restaurant. After a dispatcher told him the call was inappropriate, Jeremy Martin and his two friends continued to dial 911 to complain, eventually claiming that a restaurant staffer was pointing a gun at them. Officers found and arrested Martin, but his two friends had fled. Read the CAD report",0,45.0,911_first6sec/call_605_0.wav
580,605,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/oregon_mcdonalds_911.mp3,911 call from McDonald’s shooting,6/09,Oregon,0.0,0.0,1.0,"– In June 2009 a Clackamas County man dialed 911 to complain about a wrong order at a McDonald’s restaurant. After a dispatcher told him the call was inappropriate, Jeremy Martin and his two friends continued to dial 911 to complain, eventually claiming that a restaurant staffer was pointing a gun at them. Officers found and arrested Martin, but his two friends had fled. Read the CAD report",0,188.0,911_first6sec/call_605_1.wav
581,605,https://web.archive.org/web/20150417085351/http://mp3.911dispatch.com.s3.amazonaws.com/oregon_mcdonalds_911.mp3,911 call from McDonald’s shooting,6/09,Oregon,0.0,0.0,1.0,"– In June 2009 a Clackamas County man dialed 911 to complain about a wrong order at a McDonald’s restaurant. After a dispatcher told him the call was inappropriate, Jeremy Martin and his two friends continued to dial 911 to complain, eventually claiming that a restaurant staffer was pointing a gun at them. Officers found and arrested Martin, but his two friends had fled. Read the CAD report",0,358.0,911_first6sec/call_605_2.wav
582,606,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/desmoines_officerhit_radio.mp3,Officer hit by car,8/09,Iowa,0.0,1.0,0.0,"– In August 2009 Des Moines (Iowa) police Sgt. Larina Blad was struck and injured by a suspected DUI. She radio for assistance, saying, “I’ve been run over.”",0,21.0,911_first6sec/call_606_0.wav
583,607,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/bainbridge_murder_911.mp3,Stabbing murder,8/09,Ohio,1.0,1.0,0.0,"– In August 2009 a Bainbridge Township (Ohio) woman dialed 911 to say she had stabbed her husband during a dispute. Sandra Franklin was held for murder after police found Dr. Peter Franklin dead. She had dialed 911 a week earlier about a dispute, and police removed three guns from the house.",1,25.0,911_first6sec/call_607_0.wav
584,608,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sarastoa_crash_911.mp3,Chase &amp; crash,8/09,Florida,0.0,1.0,0.0,"– In August 2009 a woman in Sarasota (Fla.) dialed 911 to report she was being chased on the highway by her ex-boyfriend, and he had threatened her with a gun and was ramming her vehicle. About 40 seconds into the call, Rebecca Provencher ran a stop sign and crashed into a Sarasota PD car–the officer suffered a broken wrist and Provencher was ejected from the car, seriously injuring her. The ex-boyfriend was arrested hours later. Provencher only gave bare details during the 911 call before the sounds of the collision.",0,8.0,911_first6sec/call_608_0.wav
585,610,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/greensboro_shooting_911.mp3,Motorist shot,8/09,North Carolina,1.0,1.0,0.0,"– In August 2009 an Archdale (NC) police officer stopped a man driving on I-40 who had called 911 saying he was suicidal and carrying a pistol. When Courtland Smith, 21, pointed the gun at the officer, the officer shot and killed him. Smith talked to a Guilford Metro 911 dispatcher for 15 minutes before he reluctantly pulled over for the officers. Listen to the Archdale PD radio traffic",1,10.0,911_first6sec/call_610_0.wav
586,611,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/coeur_dalene_fall_911.mp3,Fall from balcony,8/09,Idaho,1.0,1.0,0.0,"– In August 2009 a woman fell from the 12th-story balcony of the Coeur D’Alene Resort (Idaho), prompting Ian James to dial 911 to report what happened. Police are investigating how Lynea Sprung Hambrice came to fall over the balcony railing, including if she was drunk, pushed or fell accidentally.",1,5.0,911_first6sec/call_611_0.wav
587,612,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_kidnapping_911.mp3,Murder-suicide,3/09,Florida,2.0,1.0,0.0,"– In March 2009 Orlando (Fla.) police dispatcher Alan Ballard fielded a 911 call from a woman reporting that her co-worker had been kidnapped. Ballard was skeptical, waited 23 minutes to enter the incident into CAD, and classified it as a “suspicious incident” and not a kidnapping. In Aug. 2009 he was fired for mishandling the call. In fact, Loyta Sloley was kidnapped by her ex-boyfriend and murdered at a motel, and James Clayton then killed himself. (On the tape: call from co-worker, call with Sloley herself and then Clayton, and third call with co-worker.",1,5.0,911_first6sec/call_612_0.wav
588,613,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/brunswick_murders_maint_911.mp3,Mass murders,8/09,Georgia,8.0,1.0,0.0,"– In August 2009 Glynn County (Geo.) police responded to a trailer park in response to 911 calls, and found the bodies of seven persons who had been murdered. Two other persons were injured, and one later died. Later that day, police arrested Guy Heinze, 20, on several charges, but not including the murders. Police had no immediate suspects. (first call is from neighbor, who hands phone to Heinze and later the trailer park maintenance man. The",1,9.0,911_first6sec/call_613_0.wav
589,614,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/slc_trolleysquare_911.mp3,Mass murders,2/07,Utah,6.0,1.0,0.0,"– In Feb. 2007 shoppers at the Trolley Square (Salt Lake City, Utah) shopping center called 911 to report gunfire inside. Police responded and tracked down Sulejman Talović, 18, who was armed with a shotgun and handgun. For an unknown reason, Talović shot and killed five persons, injured another four, and was killed by police. Coincidentally, Ogden city police officer Kenneth Hammond was off-duty in the mall having dinner with his wife Sarita, who was a OPD dispatcher. She used a cellular phone to report the incident while Kenneth responded to engage the suspect. Also listen to the SLCPD",1,7.0,911_first6sec/call_614_0.wav
590,615,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sylvania_shooting_911.mp3,Intruder shot,8/09,Ohio,1.0,1.0,0.0,"– In August 2009 a Sylvania (Ohio) resident shot and killed a man who the resident says broke into his home’s back door and “charged me.” Clay Hausenfleck dialed 911 to explain what happened, and arriving police found Louis Mason dead–and also a marijuana grow operation in the basement with 100 plants. Hausenfleck was arrested on drug charges.",1,6.0,911_first6sec/call_615_0.wav
591,616,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/ogden_kidnapping_911.mp3,Child kidnapping,8/09,Utah,0.0,1.0,0.0,"– In August 2009 a man in Ogden (Utah) lured an 11 year-old girl into his van and drove her back to a local motel. But a woman checking out of the motel noticed the frightened girl entering the motel room, and dialed 911 to report her sighting. Officers arrived and quick intervened, arresting Fernando Deleon-Barrios on kidnapping charges.",0,12.0,911_first6sec/call_616_0.wav
592,617,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sandiego_crash_911.mp3,Stuck accelerator,9/09,California,4.0,1.0,0.0,"– In Sept. 2009 off-duty CHP Off. Mark Saylor and his family were in a loaner Lexus from a car dealership when the accelerator stuck on State Route 125. A passenger dialed 911 for help, but just 50 seconds later the Lexus rear-ended a vehicle at an intersection, the vehicle crashed, rolled and caught fire. Saylor, his wife and daughter, and the wife’s brother were killed.",1,10.0,911_first6sec/call_617_0.wav
593,618,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/boonecounty_murder_911.mp3,Murder 911 call,6/09,Kentucky,2.0,1.0,0.0,"– In June 2009 Michael Moore, 39, dialed 911 from his Boone County (Ken.) home to report his parents and he had been shot by a masked intruder. Both parents were shot in the head, while Michael was shot in the leg. By Sept. 2009, sheriff’s deputies had arrested Moore for the murders. Moore is a former sheriff’s deputy who was fired after drug allegations, and he was later convicted and served jail time. He was arrested after the murders on prescription drug fraud charges.",1,2.0,911_first6sec/call_618_0.wav
594,620,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/fitchburg_burgshooting_911.mp3,Burglar shot,9/09,Wisconsin,1.0,1.0,0.0,– In Sept. 2009 a Fitchburg (Wisc.) resident shot and killed a man who police believe was trying to burglarize the resident’s home. Jamie Chen dialed 911 to excitedly tell a dispatcher that he had shot a “big guy running up the stairs” at him. The dispatcher sent officers and explained to Chen how to surrender safely to police. The district attorney did not charge Chen.,1,6.0,911_first6sec/call_620_0.wav
595,621,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/westminster_attemptsuicide_911.1.mp3,Attempted murder-suicide,9/09,California,0.0,1.0,0.0,"– In Sept. 2009 a Westminster (S. Calif.) woman stabbed her 5 and 3 year-old children, and then herself during a murder-suicide attempt. However, she then dialed 911 for help. Thuy Le, 38, and her children were taken to the hospital and survived.",0,3.0,911_first6sec/call_621_0.wav
596,622,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/louisville_burg_911.mp3,Burglary 911,9/09,Kentucky,0.0,1.0,0.0,"– In Sept. 2009 an 8 year-old girl hid in a Louisville (Ken.) pantry when two armed men invaded her home, and held her mother and two siblings at gunpoint. Police arrived and arrested two teenagers, and none of the occupants was injured.",0,8.0,911_first6sec/call_622_0.wav
597,623,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/huroncounty_murder_911.mp3,Father murdered,9/09,Ohio,1.0,1.0,0.0,"– In Sept. 2009 a Huron County (Ohio) man shot and killed his father, allegedly in self-defense, and he then dialed 911 to report it. Steven Rodvold, 26, admitted the shooting to a sheriff’s dispatcher what happened, put down his .357-cal. revolver and surrendured to deputies. (The last segment of the recording wasn’t released.)",1,9.0,911_first6sec/call_623_0.wav
598,624,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/seminolecounty_baby_911.mp3,Baby dies,10/09,Florida,1.0,1.0,0.0,– In Oct. 2009 a man dialed 911 in Seminole County (Fla.) to report that his wife was hysterical and her 2 year-old daughter was not breathing. Sheriff’s deputies found the child dead and arrested Nioshka Bello for murder.,1,18.0,911_first6sec/call_624_0.wav
599,625,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/caldwell_pinned_911.mp3,Pinned under door,10/09,Idaho,0.0,0.0,1.0,"– In Oct. 2009 a former Canyon County (Idaho) paramedic dialed 911 to report a phony car accident, and then after fire crews left their station in the town of Caldwell, she tried to slip under the closing garage door. However, Melissa Farris, 35, was pinned to the concrete driveway by the closing door and died of asphyxia. Returning fire crews found her but could not revive her. Officials are tight-lipped about why she left county employment and why she was trying to enter the firehouse.",0,3.0,911_first6sec/call_625_0.wav
600,626,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_arambula_911.mp3,Homeowner shot,9/08,Arizona,0.0,1.0,0.0,"– In Sept. 2008 a Phoenix man was home with his wife and child, while outside a shooting occurred several blocks away. Police arrived and chased the suspect through backyards. At one point the suspect broke through the front window of the man’s home and ran into his daughter’s bedroom to hide. Anthony Arambula grabbed a handgun and confronted the suspect in the bedroom. Police were already outside the house looking for the suspect, as Arambula’s wife and daughter ran outside and told a sergeant that Anthony was inside holding the suspect at gunpoint. Officers entered the house as Anthony was on the phone to a dispatcher after dialing 911. An officer believed Anthony was the suspect, and fired six rounds, seriously injuring Arambula. Some of the shooting was captured on the logging tape.",0,6.0,911_first6sec/call_626_0.wav
601,627,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sedona_sweatlodge_911.mp3,Sweat lodge deaths,10/09,Arizona,2.0,1.0,0.0,– In Oct. 2009 several persons attending a motivational retreat in Sedona (Ariz.) fell unconscious while taking part in a 2-hour “sweat lodge” session. Two persons died and several others were in critical condition. An on-scene nurse attended to the victims and then dialed 911 for help.,1,6.0,911_first6sec/call_627_0.wav
602,628,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/houston_intruder_911.mp3,Burglar shot,10/09,Texas,1.0,1.0,0.0,"– In Oct. 2009 a man broke into a Harris County (Tex.) home in the middle of the night, prompting resident Jorge Guzman to dial 911 while locked in his bedroom, and armed with a gun. The dispatcher talked to Guzman, but after 10 minutes the suspect tried to enter the bedroom, and Guzman shot him. The suspect fled, but was caught by deputies, while the dispatcher kept Guzman safe in the bedroom, talking to him.",1,14.0,911_first6sec/call_628_0.wav
603,629,https://web.archive.org/web/20150417085338/http://pdf.911dispatch.com.s3.amazonaws.com/brighton_invasionrobbery_911.mp3,Home invasion robbery,10/09,Wisconsin,0.0,1.0,0.0,"– In Oct. 2009 two men broke into a Brighton (Wisc.) home, shot the male occupant and threatened his wife. The woman managed to dial 911 in full view of the suspects, who seemed more intent on collecting items to steal. The calmness of the woman and the fact she was in full view of the suspects made the call initially sound suspicious. Robin Leydel was unhurt, her husband survived and both suspects were arrested.",0,12.0,911_first6sec/call_629_0.wav
604,631,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/deerfieldbeach_burned_911.mp3,Boy set afire,10/09,Florida,0.0,1.0,0.0,"– In Oct. 2009 a Deerfield Beach (Fla.) 15 year-old was doused with rubbing alcohol and set afire by a group of boys. Michael Brewer jumped into a swimming pool to put out the flames, and several persons dialed 911 for help, including a woman during an 8-minute call. This is a 28-minute collection of the 911 calls.",0,14.0,911_first6sec/call_631_0.wav
605,631,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/deerfieldbeach_burned_911.mp3,Boy set afire,10/09,Florida,0.0,1.0,0.0,"– In Oct. 2009 a Deerfield Beach (Fla.) 15 year-old was doused with rubbing alcohol and set afire by a group of boys. Michael Brewer jumped into a swimming pool to put out the flames, and several persons dialed 911 for help, including a woman during an 8-minute call. This is a 28-minute collection of the 911 calls.",0,484.0,911_first6sec/call_631_1.wav
606,633,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/warrencounty_murder_911.mp3,Drowning death,8/08,Ohio,1.0,1.0,0.0,"– In Aug. 2008 a Warren County (Ohio) man dialed 911 to say his wife had drowned in a bathtub. But deputies arrested Ryan Widmer for murder after considering the evidence. In April 2009 an investigation was begun after dispatchers said colleague  Ron Kronenberger was asleep just before he answered Widmer’s 911 call, and that Kronenberger routinely slept on-duty. On the logging tape of the call, Kronenberer seems dazed and confused, and there were long periods of silence on the call. County officials were unaware of the report on the 911 call until Oct. 2009, and then produced two 911 calls that Kronenberger handled four minutes before Widmer’s call, proving Kronenberger wasn’t completely asleep when Widmer called.",1,6.0,911_first6sec/call_633_0.wav
607,634,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/hudson_shooting_911.mp3,Shooting in house,10/09,Minnesota,0.0,1.0,0.0,"– In Oct. 2009 a drunken man walked through a Hudson (Minn.) house with a gun, firing at least 20 shots at other occupants. Daniel Christenson did not shoot anyone inside the home during the 23-minute 911 call, and his 19 year-old son and others escaped. But Christenson was shot and wounded after a 7-hour stand-off with police.",0,10.0,911_first6sec/call_634_0.wav
