filename,features,resulted_in_deaths
911_first6sec/call_586_0.wav,"[-420.41074    151.04234    -54.94588     -8.396502    12.371161
  -35.595745   -11.966592    -1.7732736  -15.73955      4.937745
    1.5878005   -8.313729    10.237467     2.523125    -7.7706504
    8.096809     1.6573796   -8.658472     3.672128     2.8657372
   -4.0278277    1.3691987    1.323152    -1.6758615   -1.2098279]",1
911_first6sec/call_587_0.wav,"[-424.48337     162.95146     -52.116085     -8.628269     17.122412
  -29.349102    -15.511684     -5.913174    -14.697952     -0.89797074
   -3.2377129    -9.224653     -0.9196361    -4.593232     -6.839855
   -1.175588     -3.9389026    -4.4100513     2.1208525     6.107053
    6.062714      5.9910116     8.399055      5.8566794    -0.54011166]",1
911_first6sec/call_588_0.wav,"[-2.7581271e+02  9.9550026e+01  1.7676285e+01 -1.8204550e-01
  6.5021259e-01 -6.0596261e+00 -2.5762810e+01 -7.1199770e+00
 -1.4198140e+01  7.6313955e-01 -7.0014062e+00 -5.7660514e-01
 -3.7660847e+00  4.4895773e+00 -1.0593685e+01  3.1623849e-01
 -1.6282746e+00 -6.1164589e+00 -4.8251567e+00  1.4792731e+00
 -9.9339752e+00  1.2808123e+00 -3.3342028e+00 -5.5922174e-01
 -2.8724446e+00]",1
911_first6sec/call_589_0.wav,"[-4.03854248e+02  1.39470673e+02 -4.05302315e+01  1.75862560e+01
  3.07294941e+00 -1.59125471e+01 -2.56233215e+01 -3.10991311e+00
 -7.96917820e+00 -2.23561897e+01  6.83355808e+00 -1.22117605e+01
 -2.59852457e+00  8.42277908e+00 -1.17652168e+01  1.38722670e+00
  1.18185270e+00 -6.70761442e+00  6.74286366e-01 -1.58579409e+00
 -3.07285190e+00  1.06352949e+00  8.59869272e-03 -2.10505748e+00
  1.61307597e+00]",1
911_first6sec/call_590_0.wav,"[-3.3915417e+02  1.9889952e+02 -9.1851212e+01  1.0020635e+01
  3.1282835e+01 -3.6061638e+01 -2.9600894e-01 -6.7995014e+00
 -2.2526388e+01  7.6201253e+00 -4.5761189e+00 -6.5694842e+00
  7.3454423e+00 -9.3786945e+00 -4.1510825e+00  6.2686877e+00
 -5.8832664e+00 -1.2947634e+00  4.8444824e+00  1.2424105e+00
 -8.8114345e-01 -5.7780938e+00 -1.4141699e+00  5.6042677e-01
 -6.6657023e+00]",1
911_first6sec/call_591_0.wav,"[-418.3658     167.77344    -43.017376    -8.890532    14.616063
  -25.539656   -10.593985    -7.766241   -21.36618     -3.4005184
   -3.9530888  -10.424851     1.0509416   -3.5101469   -5.1381364
    3.0979657   -5.369968    -6.091738     1.3038963   -4.8327684
   -3.9141815    3.3275764    1.9931858    4.0900073    5.488733 ]",0
911_first6sec/call_592_0.wav,"[-3.97013275e+02  1.98661469e+02 -7.82130508e+01 -2.02662992e+00
  2.62625065e+01 -3.63034630e+01 -6.87507677e+00 -4.15449381e+00
 -1.56164627e+01  1.42094345e+01 -3.32014990e+00 -9.74138165e+00
  1.99979420e+01 -8.71969879e-01 -9.76512909e+00  1.44968367e+01
 -1.77184117e+00 -1.07866116e+01  6.49098396e+00 -1.41285405e-01
 -4.22892857e+00  2.85954022e+00  4.75877464e-01  2.94994426e+00
  1.69695723e+00]",1
911_first6sec/call_593_0.wav,"[-4.2510416e+02  1.6886325e+02 -6.2840954e+01 -1.5371991e+01
  1.9638952e+01 -3.9607925e+01 -2.2767738e+01  2.8649540e+00
 -1.6660429e+01 -7.9224734e+00 -7.6151624e-02 -1.2213780e+01
 -4.5783348e+00 -2.8669170e-01 -7.8620367e+00 -3.9806421e+00
 -2.5975082e+00 -4.6034288e+00 -9.2749572e-01 -2.7144008e+00
 -4.0326753e+00 -9.6821117e-01 -2.7145312e+00 -2.7852497e+00
 -1.4555721e+00]",0
911_first6sec/call_594_0.wav,"[-3.9870575e+02  1.7420802e+02 -5.9773121e+01  1.7584278e+01
  2.1767174e+01 -1.7696375e+01  9.4515997e-01 -6.4017540e-01
  2.0454679e-01  4.2706723e+00  2.0675595e+00  2.0620863e+00
  2.0466871e+00  7.2672229e+00  5.7572454e-02  1.4072673e+00
  6.7550554e+00 -5.3540726e+00  4.7416028e-01  3.2975421e+00
 -5.6196046e+00  2.4406518e-01 -1.0183026e+00 -3.3710649e+00
 -5.4959834e-01]",1
911_first6sec/call_595_0.wav,"[-394.3973     173.88637    -65.30006     -8.291253    23.264471
  -48.50482    -28.704079     1.3815299  -22.961273   -12.199305
    1.3586266  -13.019613    -5.162145     4.0321956   -5.5038733
   -4.1554403    1.0917205   -1.7294354   -3.4401166   -4.489624
   -4.5572896   -4.722664    -6.1315293   -3.720002    -3.5078335]",0
911_first6sec/call_596_0.wav,"[-267.23596     59.7608     -30.873367    -8.677879    12.05061
    7.9413705  -23.214548   -12.193651     2.0750253   -5.1855083
    4.8682737  -15.8843775   13.048612    -6.268265     1.282024
   -0.7871032   -3.9474826    2.9751198   -8.756699    11.023002
   -9.80385      5.863298     1.4950699    6.1080565    1.8081617]",1
911_first6sec/call_597_0.wav,"[-3.8365253e+02  1.7566556e+02 -1.0384126e+02 -2.9035679e+01
  3.2969254e+01 -3.9175739e+01 -2.9944328e+01  1.7251713e+00
 -1.5405159e+01  3.0801699e+00  9.4338684e+00 -1.5897255e+01
 -1.3335230e+00  9.7319365e+00 -9.7570057e+00 -1.4335220e+00
  7.0060701e+00 -7.0417452e+00 -2.3277972e+00  4.3561578e+00
 -6.5573735e+00 -4.4705968e+00  1.3936426e-01 -4.9818497e+00
 -2.4726429e+00]",0
911_first6sec/call_598_0.wav,"[-4.7426013e+02  1.6686388e+02 -9.8076134e+01  2.1895384e+01
 -1.4094144e-01 -9.6056576e+00 -4.7673111e+00 -1.4983148e+01
  7.2883511e+00 -6.0883493e+00 -2.0908120e+00  4.4538054e+00
  1.9120593e+00 -1.2486964e+00 -8.5001290e-01  8.2410641e+00
  2.2232685e+00  1.5269550e+00  4.7298427e+00  8.1056719e+00
  3.2168217e+00  7.3699796e-01  8.9905977e+00  3.3258934e+00
  3.3276653e+00]",1
911_first6sec/call_599_0.wav,"[-2.7737390e+02  1.4678450e+02 -7.6679092e+01  9.1411657e+00
  2.6060247e+01 -3.5925545e+01 -1.7524639e+01  1.4075178e+01
 -1.9088829e+01 -3.8135700e+00  4.8898072e+00 -1.1238631e+01
 -2.5554233e+00  6.4165969e+00 -9.5743332e+00  1.1373607e+00
  3.4578142e+00 -4.5153627e+00 -3.3990884e-01  7.5894779e-01
 -7.2035580e+00  3.8887191e-01 -1.3566880e-01 -4.3425016e+00
 -6.9463080e-01]",1
911_first6sec/call_600_0.wav,"[-3.5512363e+02  1.8891603e+02 -9.2090332e+01 -1.5232414e+01
  2.6364321e+01 -4.8631664e+01 -2.8498772e+01  6.4627433e+00
 -3.4046085e+01 -1.4844504e+01  2.1570225e+00 -1.8875166e+01
 -7.2449894e+00  2.1518893e+00 -1.5126890e+01 -5.0734358e+00
  8.9412071e-02 -1.1418018e+01 -4.0779705e+00 -7.9286098e-01
 -1.0464866e+01 -1.8724835e+00 -1.6209818e+00 -7.3183684e+00
 -2.7348771e+00]",1
911_first6sec/call_601_0.wav,"[-4.4499380e+02  1.8073245e+02 -8.2897156e+01 -1.0636756e+01
  2.0157927e+01 -4.4261745e+01 -1.1624436e+01  1.2411098e+00
 -2.2406923e+01  4.0004673e+00  3.2842898e+00 -1.4599582e+01
  3.9867876e+00  2.4710793e+00 -6.9348602e+00  4.0940523e+00
 -1.6009494e+00 -6.1087074e+00  2.4340487e+00 -2.4956415e+00
 -4.6586332e+00 -1.2533206e+00 -4.1475463e+00 -4.9577960e-01
  1.6342069e-01]",1
911_first6sec/call_602_0.wav,"[-4.2196069e+02  1.5584261e+02 -5.5537800e+01 -1.0384469e+01
  1.8694254e+01 -3.1524290e+01 -1.0275736e+01  5.3828087e+00
 -1.6055645e+01 -9.1552503e-02  3.7992435e+00 -1.3234532e+01
 -8.0193686e-01  6.4400709e-01 -1.1662689e+01 -9.8143435e-01
  3.4420735e-01 -6.6387396e+00  4.5321221e+00  5.2919927e+00
 -1.9298244e+00  5.4163342e+00  5.6705065e+00 -5.8370537e-01
  2.3286052e+00]",0
911_first6sec/call_603_0.wav,"[-5.0570947e+02  1.1633853e+02 -6.3857075e+01 -6.4263692e+00
  2.1764414e+01 -2.2263718e+01 -1.2871695e+01 -2.3631878e+00
 -1.6950434e+01 -9.0885568e-01 -2.4349251e+00 -1.1966058e+01
  1.6847476e+00 -1.0073950e+00 -1.1159326e+01  3.0490248e+00
  1.9313661e+00 -7.1807895e+00  9.6206620e-02  9.6261227e-01
 -5.8442740e+00  8.5765779e-01  3.2823873e+00 -7.6774919e-01
 -9.4745415e-01]",1
911_first6sec/call_604_0.wav,"[-403.5066     175.05138    -51.09708     22.273779   -18.119799
   -5.6689706  -14.625346   -23.120106    -4.1009884   -5.893632
   -1.1512045   -7.8880863    2.6772716    2.4239738    1.2878889
    4.025906     4.6663837    5.5132313    2.5151424    6.4019
   -1.0285503    4.574531     6.1438427    1.6257888    5.3491163]",1
911_first6sec/call_604_1.wav,"[-4.3191797e+02  1.6284425e+02 -7.6300804e+01  7.0490127e+00
 -2.1804014e+01  5.0863966e-02 -2.0721704e+01 -1.7058836e+01
 -3.7444999e+00 -6.2406135e+00  4.1860733e+00 -1.4646255e+01
  2.7848992e+00 -2.5696347e+00 -1.0552494e+01  3.4034879e+00
  8.1524811e+00 -1.8969578e+00 -3.5207817e-01  1.1007229e+01
 -8.4484777e+00  3.7211199e+00  5.5985408e+00 -4.5001249e+00
  1.8481129e+00]",1
911_first6sec/call_604_2.wav,"[-413.4591      158.31195     -64.40661      23.995205    -13.560346
   -6.991621    -23.794714    -15.571133     -1.5719563   -11.730434
    5.8030024    -9.912034     -2.3978803    -6.7239056   -10.6988945
    5.202592      3.8925512     3.787462      0.54239506    2.829333
   -4.037756      1.2556093     5.6126623    -4.490102     -2.2663374 ]",1
911_first6sec/call_605_0.wav,"[-3.2854715e+02  2.0178706e+02 -7.6373978e+01 -4.4748734e+01
  3.3100117e+01 -1.9810896e+01 -3.4049454e+01 -3.5300425e-01
 -1.3133005e+01 -1.5831771e+01  5.4027328e+00 -8.0872231e+00
 -1.8777603e+01  9.9908054e-01  2.0440634e-01 -1.3751004e+01
 -4.2205939e+00  3.0973294e-01 -1.0722124e+01 -7.1756048e+00
 -8.2942963e-01 -6.6139545e+00 -3.4941661e+00  1.7993387e+00
 -5.3189111e+00]",0
911_first6sec/call_605_1.wav,"[-3.3171399e+02  2.2491521e+02 -5.0869514e+01 -5.0181828e+01
  2.5668180e+01 -1.0064497e+01 -3.3714890e+01 -5.4491801e+00
 -9.5094213e+00 -2.2102705e+01 -2.6317296e+00  3.7077355e+00
 -1.3828268e+01 -1.1194861e+01  4.1055264e+00 -2.0229056e+00
 -1.0863964e+01 -2.0623982e+00  2.1475585e+00 -3.7063305e+00
 -2.9283903e+00  8.3778962e-02 -6.9238281e-01 -1.2465818e+00
 -3.4238992e+00]",0
911_first6sec/call_605_2.wav,"[-3.5645032e+02  2.0420309e+02 -6.8065224e+01 -3.9076981e+01
  2.6180189e+01 -2.8664198e+01 -2.9139439e+01  5.7513700e+00
 -2.2963472e+01 -2.8035919e+01  5.6904802e+00 -6.4840579e+00
 -2.3966190e+01 -2.1155136e+00  2.4278781e+00 -1.2327109e+01
 -5.4413614e+00  9.2840523e-01 -5.3590937e+00 -1.7899410e+00
  3.8209725e-02 -5.9421892e+00 -4.6245980e-01  2.8786578e+00
 -5.9657526e+00]",0
911_first6sec/call_606_0.wav,"[-3.95160675e+02  1.71194534e+02 -5.39740105e+01 -2.89768581e+01
  9.49772358e+00 -1.79704437e+01 -9.72299385e+00 -1.29094391e+01
 -1.92783451e+01  5.10417938e+00 -8.00876260e-01 -1.22850685e+01
  5.42810106e+00  1.15133893e+00 -7.86994076e+00  4.40681410e+00
  3.73029232e-01 -6.75167227e+00  2.21366882e+00  1.69602060e+00
 -2.11181545e+00  2.49886537e+00  4.57873249e+00  4.80376530e+00
  2.64507771e+00]",0
911_first6sec/call_607_0.wav,"[-3.9293222e+02  1.6859796e+02 -7.0301514e+01  4.4600019e-01
  2.2077223e+01 -4.0534126e+01 -8.5650024e+00 -1.5792347e+00
 -2.3074701e+01  6.8538208e+00  8.7775087e-01 -1.9259840e+01
  3.7751884e+00  8.2705629e-01 -1.1773138e+01  3.6454983e+00
  6.3995510e-01 -6.0181894e+00  4.3039432e+00  1.4938842e+00
 -2.2049000e+00  2.6339722e+00  1.5346247e+00  1.5660943e+00
  2.3056571e-01]",1
911_first6sec/call_608_0.wav,"[-3.7996509e+02  1.9310315e+02 -8.1067009e+01 -1.0256958e+01
  1.8429871e+01 -2.8351130e+01  4.5000358e+00 -3.4734541e-01
 -1.6929615e+01  3.2475202e+00 -1.2243557e+01 -6.6732121e+00
  1.7463327e+01 -6.2281723e+00 -8.9924755e+00  1.3371940e+01
  2.5373414e+00 -4.6907387e+00  2.3846941e+00  1.1480467e+00
 -1.5306727e+00 -4.6074276e+00 -2.4475372e-01  4.1151319e+00
 -3.6293960e+00]",0
911_first6sec/call_610_0.wav,"[-4.56066406e+02  2.01815201e+02 -7.89077301e+01 -3.55197859e+00
  2.57329960e+01 -3.32430000e+01 -3.92745423e+00 -1.06100883e+01
 -2.77710876e+01  9.18167400e+00 -2.01446676e+00 -1.21186829e+01
  1.35592575e+01 -3.55344224e+00 -7.16207457e+00  1.66750488e+01
  6.48553073e-01 -4.88346195e+00  9.08944511e+00 -2.15957427e+00
 -1.65061271e+00  7.09218264e+00  5.26499450e-02  4.02353382e+00
  5.27238274e+00]",1
911_first6sec/call_611_0.wav,"[-352.30536    167.65486    -96.44003     11.440308    28.580486
  -40.82387      6.6530743   -2.3986576  -28.861706    11.999202
   -5.8812146  -21.797071    10.054516    -4.932682   -10.835438
    8.069229    -8.496786    -4.6461725    8.839553    -8.729648
   -2.4730132    6.4572783   -6.343945     3.4735184    6.760136 ]",1
911_first6sec/call_612_0.wav,"[-4.8080051e+02  1.8469881e+02 -9.5316193e+01  2.8598170e+00
  2.9161688e+01 -4.5926918e+01  1.1562492e+00  7.2806149e+00
 -3.0814981e+01  1.6909180e+00  1.2309490e+00 -1.8422527e+01
  5.5809760e+00 -5.8639940e-02 -1.1444193e+01  5.1311126e+00
 -1.1391104e+00 -3.2491515e+00  8.2585392e+00 -2.0624213e+00
 -1.9380368e+00  6.8813720e+00 -1.6503698e+00  1.5051597e-01
  3.7481267e+00]",1
911_first6sec/call_613_0.wav,"[-4.3945432e+02  1.2494626e+02 -5.1098564e+01  3.3960938e+01
 -1.6304728e+01  2.9384159e+01 -2.4018974e+01  1.1374376e+01
  6.7966967e+00  1.8626846e+00  2.1458126e+01 -7.1249261e+00
  2.4638227e+01 -1.1455200e+00 -5.3862162e+00  1.7875025e+01
  6.3442326e+00  8.2057228e+00  1.1338733e+00 -3.5011020e+00
  1.1582950e+01 -3.3137399e-01  5.9152265e+00  7.4199456e-01
 -8.5932465e+00]",1
911_first6sec/call_614_0.wav,"[-298.0762       69.108765    -13.597675     -7.555842     -2.2787204
   -1.8886052   -15.774385      0.5451531    -7.656236     -6.6483083
    8.013665    -10.3839        2.9485152     4.417139     -2.1008537
    2.9359336     6.5598984     0.63356555    2.3837419    12.178143
   -7.980366      6.9985814   -10.3622        7.0913258    -6.8807087 ]",1
911_first6sec/call_615_0.wav,"[-4.33885376e+02  2.22583054e+02 -8.67089081e+01  5.38069963e+00
  3.64777412e+01 -4.80002785e+01 -6.47359180e+00  4.68938160e+00
 -3.43526611e+01 -6.13669574e-01  2.96442032e-01 -2.45654659e+01
  5.58289814e+00  5.80645227e+00 -1.21863775e+01  8.27542496e+00
  2.66406798e+00 -1.19777565e+01  6.99224663e+00  6.13547421e+00
 -6.29145861e+00  3.06240964e+00  3.85232115e+00 -2.11466432e+00
  4.04885501e-01]",1
911_first6sec/call_616_0.wav,"[-3.4093710e+02  1.7794371e+02 -8.2564293e+01  7.9628758e+00
  2.2892097e+01 -4.4490875e+01  1.1637050e+00  2.6727933e-01
 -2.6509266e+01  7.8811522e+00 -2.5006952e+00 -1.5747646e+01
  1.0105407e+01 -3.5360446e+00 -9.6711712e+00  8.9093456e+00
 -3.1072493e+00 -2.7490215e+00  7.5193729e+00 -6.2122574e+00
 -2.8977072e+00  3.6329689e+00 -6.0063810e+00  2.2974233e-01
  1.3986629e+00]",0
911_first6sec/call_617_0.wav,"[-469.92218    146.42058    -52.70902    -13.553346     8.154584
  -32.76602    -11.24857     -4.010004   -16.398151     4.469207
    0.7613417  -10.599068     5.242516    -1.1595526   -8.656881
    7.6480927    2.4622405   -7.114064     3.6281338    1.9089757
   -5.857153    -0.9696976    1.3241793    0.546899     1.8876504]",1
911_first6sec/call_618_0.wav,"[-386.70175     178.42938     -98.30932      -6.931268     29.499334
  -43.6136      -10.96215      -0.7156659   -27.747177      2.6060634
    3.5353522   -13.617799      6.0217752     1.8780469    -5.7360053
    8.400387     -0.55707145   -4.806468      5.7999063    -3.3641236
   -5.6293344     1.8529884    -3.656769     -3.042587     -1.1090611 ]",1
911_first6sec/call_620_0.wav,"[-3.70418579e+02  1.55617035e+02 -6.83588791e+01  1.54883509e+01
 -1.99870129e+01 -1.00045595e+01 -3.17593575e+01  7.50933838e+00
 -2.23677349e+01 -2.70191050e+00  2.33831406e+00 -1.30915432e+01
  4.18076324e+00 -1.74491167e+00  6.24509621e+00 -3.79650879e+00
  7.96348572e+00 -8.59638119e+00 -1.17135537e+00 -5.49534988e+00
 -7.50093937e+00  3.81558776e+00 -2.71489561e-01  7.72020960e+00
  4.47891283e+00]",1
911_first6sec/call_621_0.wav,"[-362.35233     151.16588     -36.87896      -9.089443     18.258244
  -11.002782    -18.706093      7.6880784    -7.866382     -4.053202
    4.352147    -12.782765      0.87503576    5.3661146   -13.71603
    3.4801538     7.1355968    -3.1491        6.611469     14.674778
   -7.246179      4.975474      1.3652143    -5.2322783     1.3818085 ]",0
911_first6sec/call_622_0.wav,"[-5.1626807e+02  1.2459984e+02 -5.1141907e+01  5.0576639e+00
  7.0513935e+00 -2.2715181e+01 -1.1871059e+01  4.4839504e-01
 -1.7648308e+01 -1.4396039e+00 -4.7342105e+00 -1.0942655e+01
 -1.4402750e+00 -4.6073249e-01 -8.8649750e+00 -3.4631401e-01
 -2.7168756e+00 -3.3854425e+00  3.7683785e-01 -1.1705747e+00
 -4.6976290e+00  6.2664813e-01 -2.8435977e+00 -1.0891543e-01
  1.6796573e+00]",0
911_first6sec/call_623_0.wav,"[-4.62435516e+02  1.53271820e+02 -7.79821854e+01 -8.12791824e+00
  2.94275265e+01 -3.45777512e+01 -1.15121536e+01  5.11623478e+00
 -2.22934723e+01  1.17204523e+00  1.03786888e+01 -1.28652010e+01
  2.34343246e-01  4.47756243e+00 -1.04153185e+01  2.38791394e+00
  4.89827490e+00 -7.23623228e+00  3.43015814e+00  5.57075739e+00
 -4.63293934e+00  3.51168323e+00  6.79869604e+00 -1.24132848e+00
  1.15459454e+00]",1
911_first6sec/call_624_0.wav,"[-4.3127435e+02  1.3180750e+02 -5.0237217e+01 -5.0309367e+00
  1.8637714e+01 -2.3080053e+01 -1.2672581e+01 -8.2510414e+00
 -1.4635262e+01 -1.2266791e-01 -6.8561487e+00 -9.0048628e+00
  3.8189466e+00 -5.1759706e+00 -3.9951153e+00  7.4987774e+00
 -2.4822366e+00 -1.5976745e+00  8.1068630e+00  1.5427295e+00
  1.3404311e+00  4.9735661e+00  7.6707208e-01  2.0007427e+00
  5.9846544e-01]",1
911_first6sec/call_625_0.wav,"[-358.1508      188.39972     -78.35627      14.109428     33.45084
  -35.016605      4.1417675     0.64494646  -22.572498      9.031716
   -8.788367    -20.328825      9.639784     -5.5027933   -11.149493
    8.01674      -6.528412     -5.116034      6.2818933    -9.076849
   -3.9806116     3.0704703    -9.241783     -0.96998143    2.5077636 ]",0
911_first6sec/call_626_0.wav,"[-416.22815    156.4657     -49.989014    -8.465377    16.52049
  -38.757496   -25.197172    -4.454411   -20.992983    -9.082945
   -1.0699098  -12.7419405   -6.6085944   -1.9694904   -6.566413
   -3.7960916   -4.6124606   -5.6952543   -1.1920922   -2.2095122
   -3.2981884    1.896041     4.2116833    3.8084483    2.4193127]",0
911_first6sec/call_627_0.wav,"[-383.79782     151.11209     -94.27775     -34.876316     24.576042
  -50.083412    -44.821697      2.0518286   -23.84332     -24.045696
    3.7056081   -19.036278    -24.377628      4.4841805    -7.6509547
  -21.288418     -0.56336373   -3.1121185   -14.363385      2.2657545
    6.020205     -0.53896344   12.540203     11.025647     -5.292183  ]",1
911_first6sec/call_628_0.wav,"[-4.1520782e+02  1.6199081e+02 -4.8103825e+01 -1.8637894e+01
 -1.0749970e+01  2.2711122e+00 -2.3266903e+01 -5.4521275e+00
 -3.9398658e+00 -1.2561832e+01  6.6677237e+00 -1.9605501e+01
  6.6873426e+00 -7.5267763e+00  1.5038124e-01 -1.9082798e+00
 -2.5148685e+00  1.6170452e+00 -6.8461618e+00  1.0852663e+01
 -1.1820746e+01  8.1701899e+00 -5.1874990e+00  3.3499417e+00
 -3.0924966e+00]",1
911_first6sec/call_629_0.wav,"[-3.5048318e+02  1.5781584e+02 -6.7302307e+01 -3.5294914e+01
 -3.6924725e+01 -2.4487839e+01  8.4046417e-01 -2.4405144e+01
 -4.5795597e+01 -1.0635904e+01 -1.0998923e+01 -1.4437489e+01
 -2.9601352e+00 -8.9504375e+00 -1.1081687e+01 -1.8428034e+00
 -3.9567392e+00 -3.9728072e+00 -1.7335527e+00 -2.2891705e+00
 -2.7872944e-01 -4.1722088e+00 -5.6022024e+00  4.4929695e+00
  1.6799823e+00]",0
911_first6sec/call_631_0.wav,"[-3.44679138e+02  2.07296173e+02 -6.63394012e+01 -8.75912666e+00
  1.80195732e+01 -4.48892136e+01 -7.55290842e+00  5.01261568e+00
 -2.89909973e+01 -8.70821252e-02  7.86553717e+00 -1.61563969e+01
  2.38713241e+00  6.35513830e+00 -1.01752405e+01  6.76459849e-01
  1.13874352e+00 -6.47178221e+00  2.49160218e+00 -2.41616917e+00
 -8.39728451e+00  5.20156920e-01 -2.60718989e+00 -3.97864509e+00
  5.47612238e+00]",0
911_first6sec/call_631_1.wav,"[-360.59564     186.46837     -90.12234     -16.491846     30.474413
  -36.10641     -10.479799      8.4971      -21.22536      -3.6463847
    1.5973941   -14.870212      2.449377      3.8815262    -6.970042
    7.1606627     6.849723      1.8362896    12.691582      5.020463
   -2.9492474     5.9671745     0.67611325   -3.9021487     4.186859  ]",0
911_first6sec/call_633_0.wav,"[-4.03379669e+02  1.83019012e+02 -6.27200966e+01  1.28638430e+01
  3.47698689e+00  2.96276808e+00 -6.81820059e+00 -2.50576172e+01
  1.33381538e+01 -8.47768879e+00 -7.88794577e-01  1.50434923e+01
 -9.65219307e+00  6.19052029e+00  4.32106304e+00  1.88692296e+00
  5.26762962e+00 -4.45218801e+00  9.71490479e+00 -1.18408374e-01
 -4.36950016e+00  6.88975382e+00 -4.00623751e+00  1.88277924e+00
  2.50724697e+00]",1
911_first6sec/call_634_0.wav,"[-474.493       186.10344     -92.373695     -7.242239     28.808208
  -43.488693    -15.048894     -0.7543127   -14.934262     12.5725355
   -0.86988693  -12.834768     18.325468      2.269668    -14.216566
   13.043797      5.2588825    -9.076606      8.626374      4.588445
   -6.3498893     2.0750668     1.1081543    -1.969361      1.4445181 ]",0
911_first6sec/call_635_0.wav,"[-5.0538998e+02  1.6420047e+02 -9.8667625e+01  1.7422922e+01
  4.2474533e+01 -2.4337423e+01  2.4405807e+01  1.6265789e+01
 -1.5882315e+01  2.0148233e+01  1.0099185e+01 -2.5774012e+00
  1.9518711e+01  2.9590755e+00  2.0568007e-01  1.6232029e+01
  1.1375122e+00  1.9354498e+00  5.2759452e+00 -9.5971231e+00
  2.2477493e+00  9.7290173e+00 -7.6234110e-02  8.9164124e+00
  7.3292117e+00]",1
911_first6sec/call_637_0.wav,"[-4.13647308e+02  1.75319382e+02 -5.85879593e+01 -1.08707428e+01
  1.69771557e+01 -3.56392212e+01 -1.56126699e+01 -3.84438252e+00
 -1.74860992e+01  1.67175424e+00 -2.00797582e+00 -1.11674814e+01
  6.89794207e+00 -8.45272243e-01 -9.79701614e+00  5.87452841e+00
 -1.13543764e-01 -8.59125137e+00  2.30338097e+00  4.55854416e-01
 -3.66212630e+00  2.64677119e+00  2.44570255e+00  6.37458324e-01
 -3.15204769e-01]",0
911_first6sec/call_638_0.wav,"[-3.6148294e+02  1.8457872e+02 -1.1212497e+02 -2.6257198e+00
  3.2346569e+01 -4.3841663e+01  3.8776693e-01  8.7169600e+00
 -3.0207298e+01  3.8701539e+00  4.2630658e+00 -1.2013396e+01
  4.3895202e+00 -1.9934222e+00 -9.1100864e+00  4.6456590e+00
 -2.4998004e+00 -2.3518746e+00  4.8414278e+00 -5.6232824e+00
 -3.0366999e-01  2.2354932e+00 -4.4206262e+00  9.4176883e-01
  1.4355510e+00]",0
911_first6sec/call_641_0.wav,"[-3.8533081e+02  1.7343301e+02 -6.4378296e+01 -3.1217582e+00
  2.1098743e+01 -3.9854851e+01 -1.0606743e+01  1.4408215e+00
 -2.4146196e+01 -2.0028713e+00  1.3484800e+00 -1.4396375e+01
  4.8962620e-01 -8.6959593e-02 -9.1720905e+00 -5.1230121e-01
 -3.2918363e+00 -3.1470051e+00  6.0338669e+00  3.7382963e-01
  7.6462668e-01  8.0756521e+00  3.9895511e+00  6.2215781e+00
  9.0884438e+00]",1
911_first6sec/call_641_1.wav,"[-457.7053     159.01704    -10.881554     8.984242     6.795468
  -41.687035   -30.02697    -27.332968   -37.342922   -16.13327
  -11.295661   -11.79422      5.5888553    5.99641      5.555858
   14.324289     7.4570017    4.803991     8.445456    -0.8189632
   -3.7404609   -1.4853641   -7.2110395   -6.433723    -3.7843118]",1
911_first6sec/call_642_0.wav,"[-4.2698566e+02  1.6067319e+02 -4.9618275e+01  1.0074683e+01
  3.3840073e+01 -3.5374969e+01 -1.3687826e+01  5.6011438e+00
 -2.7591372e+01 -1.0906748e+01  3.4668913e+00 -1.9583321e+01
 -1.0448847e+01  1.0439889e+00 -1.2118662e+01 -6.0440078e+00
  4.2078905e-02 -8.7462111e+00 -3.9467888e+00 -1.3918068e+00
 -7.3331232e+00 -1.5002991e+00 -9.5625818e-02 -5.4437976e+00
 -1.0864495e+00]",1
911_first6sec/call_643_0.wav,"[-357.32117    208.9553     -55.317722   -16.986507    29.322681
  -22.275179   -20.48436    -11.811297   -21.169949     2.597982
    1.0905513  -16.550299     1.8329778    5.07444     -7.543079
    4.743331     4.7371297   -7.266102     1.5371336    3.8897245
   -5.381558    -1.4721581    2.2416863   -1.0523634   -0.7422622]",0
911_first6sec/call_643_1.wav,"[-362.23148     200.77124     -54.7732      -13.462726     19.824528
  -30.628119     -8.721664      2.6317997   -18.48071       1.7478712
    0.80181354  -16.0108        4.776426      5.2582254   -11.047136
    2.8630006     4.7060356    -5.936703      6.123418      9.945584
   -0.437344      2.398562      4.6775365    -1.5376004    -2.7091737 ]",0
911_first6sec/call_644_0.wav,"[-477.34122    184.76407   -113.87538      3.4394944   31.99599
  -54.183006     2.024901     9.162036   -32.50879     14.638234
    7.8962684  -28.647825     9.719493     6.4022546  -19.560259
    9.27882      3.2243521  -16.627607     6.5224347    1.6547048
  -11.055821     8.79556      5.8384466   -3.090318     7.7873883]",0
