id,link,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,description,file_name
622,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/louisville_burg_911.mp3,Burglary 911,9/09,Kentucky,1,0,1,0,"– In Sept. 2009 an 8 year-old girl hid in a Louisville (Ken.) pantry when two armed men invaded her home, and held her mother and two siblings at gunpoint. Police arrived and arrested two teenagers, and none of the occupants was injured.",call_622.mp3
623,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/huroncounty_murder_911.mp3,Father murdered,9/09,Ohio,1,1,1,0,"– In Sept. 2009 a Huron County (Ohio) man shot and killed his father, allegedly in self-defense, and he then dialed 911 to report it. Steven Rodvold, 26, admitted the shooting to a sheriff’s dispatcher what happened, put down his .357-cal. revolver and surrendured to deputies. (The last segment of the recording wasn’t released.)",call_623.mp3
624,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/seminolecounty_baby_911.mp3,Baby dies,10/09,Florida,1,1,1,0,– In Oct. 2009 a man dialed 911 in Seminole County (Fla.) to report that his wife was hysterical and her 2 year-old daughter was not breathing. Sheriff’s deputies found the child dead and arrested Nioshka Bello for murder.,call_624.mp3
625,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/caldwell_pinned_911.mp3,Pinned under door,10/09,Idaho,1,0,0,1,"– In Oct. 2009 a former Canyon County (Idaho) paramedic dialed 911 to report a phony car accident, and then after fire crews left their station in the town of Caldwell, she tried to slip under the closing garage door. However, Melissa Farris, 35, was pinned to the concrete driveway by the closing door and died of asphyxia. Returning fire crews found her but could not revive her. Officials are tight-lipped about why she left county employment and why she was trying to enter the firehouse.",call_625.mp3
626,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_arambula_911.mp3,Homeowner shot,9/08,Arizona,1,0,1,0,"– In Sept. 2008 a Phoenix man was home with his wife and child, while outside a shooting occurred several blocks away. Police arrived and chased the suspect through backyards. At one point the suspect broke through the front window of the man’s home and ran into his daughter’s bedroom to hide. Anthony Arambula grabbed a handgun and confronted the suspect in the bedroom. Police were already outside the house looking for the suspect, as Arambula’s wife and daughter ran outside and told a sergeant that Anthony was inside holding the suspect at gunpoint. Officers entered the house as Anthony was on the phone to a dispatcher after dialing 911. An officer believed Anthony was the suspect, and fired six rounds, seriously injuring Arambula. Some of the shooting was captured on the logging tape.",call_626.mp3
627,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sedona_sweatlodge_911.mp3,Sweat lodge deaths,10/09,Arizona,1,2,1,0,– In Oct. 2009 several persons attending a motivational retreat in Sedona (Ariz.) fell unconscious while taking part in a 2-hour “sweat lodge” session. Two persons died and several others were in critical condition. An on-scene nurse attended to the victims and then dialed 911 for help.,call_627.mp3
628,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/houston_intruder_911.mp3,Burglar shot,10/09,Texas,1,1,1,0,"– In Oct. 2009 a man broke into a Harris County (Tex.) home in the middle of the night, prompting resident Jorge Guzman to dial 911 while locked in his bedroom, and armed with a gun. The dispatcher talked to Guzman, but after 10 minutes the suspect tried to enter the bedroom, and Guzman shot him. The suspect fled, but was caught by deputies, while the dispatcher kept Guzman safe in the bedroom, talking to him.",call_628.mp3
629,https://web.archive.org/web/20150417085338/http://pdf.911dispatch.com.s3.amazonaws.com/brighton_invasionrobbery_911.mp3,Home invasion robbery,10/09,Wisconsin,1,0,1,0,"– In Oct. 2009 two men broke into a Brighton (Wisc.) home, shot the male occupant and threatened his wife. The woman managed to dial 911 in full view of the suspects, who seemed more intent on collecting items to steal. The calmness of the woman and the fact she was in full view of the suspects made the call initially sound suspicious. Robin Leydel was unhurt, her husband survived and both suspects were arrested.",call_629.mp3
630,https://web.archive.org/web/20150417085338/http://pdf.911dispatch.com.s3.amazonaws.com/greensboro_invasion_911.mp3,Home invasion robbery,10/09,North Carolina,1,1,1,0,"– In Oct. 2009 a Greensboro (NC) homeowner awoke in the middle of the night to hear someone breaking into his home. The burglar entered the bedroom of Charles Hancock, 80, and Haithcock fired three times at the suspect, killing him. Hancock then dialed 911 for help, and police found the suspect lying in the front yard.",
631,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/deerfieldbeach_burned_911.mp3,Boy set afire,10/09,Florida,1,0,1,0,"– In Oct. 2009 a Deerfield Beach (Fla.) 15 year-old was doused with rubbing alcohol and set afire by a group of boys. Michael Brewer jumped into a swimming pool to put out the flames, and several persons dialed 911 for help, including a woman during an 8-minute call. This is a 28-minute collection of the 911 calls.",call_631.mp3
632,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/ottawacounty_chase_radio.mp3,Stolen patrol car,10/09,Michigan,0,0,0,0,"– In Oct. 2009 an Ottawa County (Mich.) man stolen a patrol car and led deputies on a chase, as the dispatcher talked to him on the radio asking him to “Stop the car.” Deputies finally boxed in James Zalsman after a 6-mile chase and arrested him. No doubt Dep. Ryan Huizenga was embarrassed.",call_632.mp3
633,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/warrencounty_murder_911.mp3,Drowning death,8/08,Ohio,1,1,1,0,"– In Aug. 2008 a Warren County (Ohio) man dialed 911 to say his wife had drowned in a bathtub. But deputies arrested Ryan Widmer for murder after considering the evidence. In April 2009 an investigation was begun after dispatchers said colleague  Ron Kronenberger was asleep just before he answered Widmer’s 911 call, and that Kronenberger routinely slept on-duty. On the logging tape of the call, Kronenberer seems dazed and confused, and there were long periods of silence on the call. County officials were unaware of the report on the 911 call until Oct. 2009, and then produced two 911 calls that Kronenberger handled four minutes before Widmer’s call, proving Kronenberger wasn’t completely asleep when Widmer called.",call_633.mp3
634,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/hudson_shooting_911.mp3,Shooting in house,10/09,Minnesota,1,0,1,0,"– In Oct. 2009 a drunken man walked through a Hudson (Minn.) house with a gun, firing at least 20 shots at other occupants. Daniel Christenson did not shoot anyone inside the home during the 23-minute 911 call, and his 19 year-old son and others escaped. But Christenson was shot and wounded after a 7-hour stand-off with police.",call_634.mp3
635,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/orem_murder_911.mp3,Shooting,10/09,Utah,1,1,1,0,– In Oct. 2009 an Orem (Utah) man dialed 911 to say that he’d shot his brother-in-law to death after an altercation. Stephen Strate talked to the dispatcher before police arrived.,call_635.mp3
636,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/clarkcounty_dui_911.mp3,DUI Suspect,11/09,Wisconsin,1,0,1,0,"– In Nov. 2009 a woman driver in Clark County (Wisc.) dialed 911 to report herself as an intoxicated driver. Mary Strey told a sheriff’s dispatcher she was too drunk to drive. Indeed, deputies say her blood alcohol level of 0.10 when they stopped and then arrested her. Read (pdf) the sheriff’s",
637,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/desmoines_robbery_911.mp3,Robbery shooting,11/09,Iowa,1,0,1,0,"– In Nov. 2009 a Des Moines (Iowa) man came into a local discount store, claimed to have a gun and took an employee hostage. Arriving police confronted Daniel Carter, and then shot him when they believed he was a threat. Carter was not armed, and was last in critical condition. Police said they received several calls about Carter acting erratic before he entered the store and threatened a clerk.",call_637.mp3
638,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/tampa_sex_911.mp3,Sex 911 calls,11/09,Florida,1,0,0,1,"– In Nov. 2009 a Tampa man dialed 911 after he ran out of free minutes on his cellular phone, and attempted to solicit sex from the 911 dispatchers. Joshua Basso, 29, was arrested by officers who responded to his home and confirmed the 911 calls had been made from his cellular phone.",call_638.mp3
639,https://web.archive.org/web/20150417085338/http://www.sanjoseca.gov/clerk/danielphamrecords.asp ^^NOT WORKING,Officer shooting,5/09,California,1,1,1,0,"– In May 2009 a mentally ill San Jose (Calif.) man was shot 12 times by two police officers after he threatened them with a knife. The family and local Vietnamese community questioned the officers’ actions and if they knew of the man’s condition before they arrived. The city has posted information about the incident, including the logging tapes of 911 calls and radio traffic.",
640,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/desmoines_murder_radio.mp3,Officer shooting,11/09,Iowa,0,1,1,0,"– In Nov. 2009 a Des Moines (Iowa) man kidnapped his estranged wife, took her to his apartment, fatally shot her and then considered suicide. When Randall Moore dialed 911 to report what he did, officers responded. When Off. Todd Roland arrived, Moore shot him, injuring his hand. Other officers arrived and were able to negotiate Moore’s surrender. This is the logging tape of the radio traffic.",call_640.mp3
641,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_officeshooting_911.mp3,Office Shooting,11/09,Florida,1,1,1,0,"– In Nov. 2009 an ex-employee of a Orlando (Fla.) engineering company came back to the office with a gun, shot and killed one former co-worker and wounded five others before being arrested. Jason Rodriguez was later indicted on first-degree murder charges. During the shootings, several persons dialed 911 for help.",call_641.mp3
642,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/chatham_murder_911.mp3,Stabbing murder,10/09,New Jersey,1,1,1,0,"– In Oct. 2009 a Chatham Borough (NJ) priest was stabbed to death, and the church’s custodian was arrested for murder. Rev. Edward Hinds managed to dial 911 for help, but the suspect, Jose Feliciano, took away the cellular phone and said everything was okay. Because there was no Phase II service, the dispatcher didn’t know the location of the call. Parishioners later called police when Hinds failed to show for church services, and officers found his body.",call_642.mp3
643,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/venice_robbery_911.mp3,TJ Maxx robbery,11/09,Florida,1,0,1,0,"– In Nov. 2009 a pair of masked robbers invaded the TJ Maxx clothing store in Venice (Fla.), sending employees scattering through the rear emergency exits. When the exit alarms went off, the robbers fled, but police surrounded the building for hours believing the suspects were still inside. Two persons outside the store called 911.",call_643.mp3
644,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/newhaven_burned_911.mp3,Woman &amp; girl burned,11/09,Connecticut,1,0,1,0,"– In Nov. 2009 a New Haven (Conn.) man set fire to his girlfriend and allegedly poured an accelerant over the woman’s 12 year-old daughter, burning both of them. A woman in a neighboring apartment dialed 911 and relayed information with the victim screaming in the background. They survived - https://www.nhregister.com/news/article/Man-to-serve-25-years-for-setting-woman-on-fire-11564298.php",call_644.mp3
645,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/wintergarden_robbery_911.mp3,Home invasion robbery,11/09,Florida,1,0,1,0,"– In Nov. 2009 three men invaded a Winter Garden (Fla.) home, held the family hostage for three days and forced them to withdraw $24,000 from their bank account. Marcella Borges managed to escape from a second-floor window and run to a neighbor, who then dialed 911 for help. She was shot while escaping, but did survive. Three suspects were arrested by arriving police.",call_645.mp3
646,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/palmbeach_robbery_911.mp3,Shoe store robbery,11/09,Florida,1,0,1,0,"– In Nov. 2009 two men robbed a shoe repair store in West Palm Beach (Fla.), shooting Juliana Catalfumo, daughter of the owner. She survived and managed to dial 911 for help.",call_646.mp3
647,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/cincinnati_shooting_radio.mp3,Car stop shoot-out,11/09,Ohio,0,1,1,0,"– In Nov. 2009 Cincinnati (Ohio) Off. Gregory Toyeas stopped a car, but suspect Randolph Ward fled with a gun, and fired shots at Toyeas. When Ward tried to carjack a van, other officers confronted him and fatally shot him. Radio traffic documented the 3-minute incident.",call_647.mp3
648,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/charlescounty_girl_911.mp3,Child call for mother,11/09,Maryland,1,0,1,0,– In Nov. 2009 a 4 year-old girl in Charles County (Md.) dialed 911 for help when her mother became ill. Samantha Mason gave dispatcher Jaime Ostrander information that allowed EMS units to quickly arrive and treat her mother’s diabetic emergency.,call_648.mp3
649,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/fayetteville_missing_911.mp3,Missing child,11/09,North Carolina,1,1,1,0,"– In Nov. 2009 a North Carolina woman called 911 to report her 5 year-old daughter missing. Antoinette Davis told a Fayetteville dispatcher that she last saw Shiniya Davis the previous evening. But within five days police arrested Antoinette, alleging she sold her daughter into sexual slavery. Shaniya was found dead six days later and a suspect was arrested.",call_649.mp3
650,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/albuquerque_murder_911.mp3,Infant shot,11/09,New Mexico,1,1,1,0,– In Nov. 2009 an Albuquerque (NM) man shot and killed his infant daughter after a dispute with the mother. Christopher Rains was suicidal and believed he would go to prison for life. The dispatcher kept him on the line while officers responded.,call_650.mp3
651,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/murphy_childdeath_911.mp3,Infant death,,Texas,1,1,1,0,"– In 2007 a 21 month-old toddler wandered into a backyard soccer net and was strangled. In early 2009 the city filed a lawsuit against the city alleging they failed to provide prompt emergency assistance for Matthew Cantrell, including EMD. In Nov. 2009 the city released the logging tape of Ave Cantrell’s 911 call and",call_651.mp3
652,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/palmbay_electrocution_911.mp3,Electrocution deaths,10/09,Florida,1,3,1,0,"– In Oct. 2009 a family was erecting an Amateur radio antenna at night in Palm Bay (Fla.) when the tower hit an overhead high-voltage power line. The resulting arcing, power outage and fire generated several 911 calls. Three members of the Braham family died when they lost control of the tower and it struck a 13,000-volt power line.",call_652.mp3
653,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/okla_burgshooting_911.1.mp3,Burglary &amp; shooting,12/09,Oklahoma,1,1,1,0,"-In Dec. 2009 a man tried to break into a rural Cushing (Okla.) home at night by bashing a rear patio door with a chair. Resident Donna Jackson dialed 911 and talked to Lincoln County Sheriff’s dispatcher Brenda Hart for 10 minutes, when the man broke through the glass and Jackson fatally shot him with a shotgun. It took deputies another 12 minutes to arrive. Watch a video",call_653.mp3
654,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/elyria_homeinvasion_911.mp3,Home invasion shooting,12/09,Ohio,1,2,1,0,"-In Dec. 2009 three suspects invaded an Elyria (Ohio) apartment and shot both residents, one fatally. One resident was able to wrestle a gun away and fatally shoot one suspect. A 911 call documented the initial struggles and gunfire, followed by two callbacks after the first call was cut off.",call_654.mp3
655,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_kidnapping_radio.mp3,Kidnap victim found,12/09,Arizona,1,0,1,0,"-In Dec. 2009 a 5 year-old girl was kidnapped off the street in Phoenix (Ariz.). Seven hours later, K-9 Off. Mike Burns saw a look-alike vehicle and attempted a traffic stop. The vehicle fled at up to 80 mph, eventually crashing after it hit spike strips. The child was unhurt and returned to her family. Larry Ladwig, 45, was arrested and charged with several offenses. Read more",call_655.mp3
656,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/naples_shooting_911.mp3,Shooting 911 calls,1/10,Florida,1,1,1,0,"– In Jan. 2010 one teen was killed and two others wounded in Naples (Fla.) when several men opened fire at an apartment complex. The incident generated three 911 calls, but contradictory information about the suspects and the getaway car. (Tape edited by police for privacy of callers.)",call_656.mp3
657,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/newmarket_elephants.mp3,Loose elephants,7/07,Canada,1,0,0,0,"-In July 2007 two elephants from a visiting circus wandered past their electric-fence enclosure and into the neighborhoods of Newmarket (Ont., Canada) to graze on grass and trees. A group of people walking home spotted the elephants and dialed 911 to report their sighting to a surprised dispatcher. The elephants were rounded up without incidents.",call_657.mp3
658,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/opd_shooting_radio1.mp3,car stop,4/09,California,0,4,1,0,-In March 2009 four Oakland (Calif.) police officers were shot and killed by a rape suspect. A Jan. 2010 independent reported cited many errors and omissions in policy and procedures by officers and commanders. Listen to three segments of the radio logging tapes covering the initial,call_658.mp3
659,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/losangeles_murphy_911.mp3,Celebrity death,12/09,California,1,1,1,0,"– In Dec. 2009 actress Brittany Murphy suffered a medical problem, and her mother dialed 911 and spoke to a LAFD dispatcher, who provided medical instructions. Murphy did not survive, and a cause of death was still pending in Jan. 2010. [LAFD deleted certain details from tape.]",call_659.mp3
660,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/tulsa_hostage_911.mp3,Hostages taken,1/10,Oklahoma,1,0,1,0,"-In Jan. 2010 a man who may have psychiatric problems entered a Tulsa (Okla.) radio station office and held the employees at gunpoint. A receptionist dialed 911, and for almost 12 minutes kept a dispatcher informed about what was happening. Arriving police confronted Barry Styles, and shot him when he pointed a gun at them. He survived and was arrested.",call_660.mp3
661,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/livingston_lockdown_911.mp3,School lock-down,1/10,Michigan,1,0,0,1,"-In Jan. 2010 a Livingston County (Mich.) middle school student became violent, and an office worker dialed 911. Dispatchers sent deputies non-emergency, but then an administrator ordered a “lock down,” prompting another officer worker to dial 911 again and become impatient with the dispatcher. The school changed its procedures have changed to have only the involved staff dial 911 instead of office personnel, and to us a “stay put” order for less serious incidents.",call_661.mp3
662,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/lawton_drugdealing_911.mp3,Mother drug dealing,1/10,Oklahoma,1,0,0,0,"-In Jan. 2010 an 11 year-old boy in Lawton (Okla.) dialed 911 to report that his mother and her boyfriend were dealing drugs, and had left him and his 1 year-old brother alone. Officers arrived and later arrested Jennifer Lynn Patterson and the boyfriend.",call_662.mp3
663,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/charlotte_marcusjackson.mp3,Officer arrested,1/10,North Carolina,1,0,0,0,"-In Jan. 2010 a Charlotte-Mecklenburg (NC) police officer was arrested and charged with sexually assaulting women that he stopped while on-duty. Marcus Jackson inapropriately touched the women, the police allege, including one who had reported she was the victim of domestic violence. In one case, Jackson allegedly stopped a female motorist, and her boyfriend showed up at the carstop and was arrested by Jackson. Also read a transcript of the 911 calls and radio",call_663.mp3
664,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/shepherdsville_murder_911.mp3,Murder 911 Call,1/10,Kentucky,1,1,1,0,-In Jan. 2010 a woman in Shephersville (Ken.) dialed 911 to say that she had been scuffling with her husband and accidentally shot him in the head. Betty Jane Harder was later arrested for murder.,call_664.mp3
665,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/reno_baby_911.mp3,Baby Revived,1/10,Nevada,1,0,1,0,-In Jan. 2010 a woman in Reno (Nev.) dialed 911 to say her 3 week-old baby wasn’t breathing. Carson City sheriff’s supervisor,call_665.mp3
666,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/utahcounty_murder_911.mp3,Murder 911 Call,11/09,Utah,1,1,1,0,"– In Nov. 2009 a retired university professor was murdered at his home outside Payson (Utah). Kay Mortensen, 70, had his throat cut, police say, and his son and daughter-in-law claim they were tied up and held hostage by two robbers with guns. Two months after the murder, police said the son and daughter-in-law were persons of interest in the case.",call_666.mp3
667,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/dc_robbery_911.mp3,Robbery Response,1/10,DC,1,0,1,0,"– In Jan. 2010 District of Columbia (DC) council member Yvette Alexander stopped to inquire about a man lying on the sidewalk, and two bystanders brandished a gun at her—they were robbing the man. Alexander complained to the Office of Unified Communications that it took too long for officers to arrive at the scene. But officials noted the call was answered within five seconds, dispatched with 1 minute 37 seconds, and then it took an officer 10 minutes to arrive. Read more",call_667.mp3
668,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/brooksville_murders_911.mp3,Murder 911 Call,1/10,Florida,1,2,1,0,"-In Jan. 2010 a man in Brooksville (Fla.) invaded his sister’s home, shot the sister and three other women. The sister and another woman were killed. A third woman dialed 911 for help. Police later arrested John Kalisz, but only after he shot and killed a Dixie County sheriff’s deputy who tried to arrest him. Hernando County sheriff’s dispatcher Milagros Ramos fielded the extraordinaryly personal call, continually assuring the caller that help was on the way.",call_668.mp3
669,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/muncie_baby_911.mp3,Baby Unconscious,1/10,Indiana,1,1,1,0,"– In Jan. 2010 a child care provider in Muncie (Ind.) dialed 911 to report an unresponsive 4 month-old infant. A dispatcher gave Tina Byrd CPR instructions, but Byrd said rescue breathing wasn’t working. It was the second infant to die at the home in 11 weeks, and police and the coroner are investigating. On the tape, Byrd is heard talking before the calltaker answers, saying, “Clean up the house,” and other words.",call_669.mp3
670,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/warren_burglary_911.mp3,Daytime Burglary,1/10,Ohio,1,0,0,0,"– In Jan. 2010 a 12 year-old boy was home alone in Warren (Ohio) while his mother ran an errand. The boy came out of the bathroom and was confronted by three burglars, who forced him to lie down while they loaded items from the house into their car. The boy obtained a car description when the burglars fled and dialed 911 to give them information. His mother arrived home while he was on the telephone.",call_670.mp3
671,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/brightontownship_murder_911.mp3,Murder Victim,1/10,Michigan,1,1,1,0,"– In Jan. 2010 a woman in Linvingston County (Mich.) reporting that her mother’s wallet and cellular phone were found in a parking lot 43 miles from the mother’s home, and her mother wasn’t answering the door. A state trooper arrived to investigate and found that Louise DeRosia had been shot to death.",call_671.mp3
672,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/gilbert_officershooting.mp3,Officer Murdered,1/10,Arizona,1,1,1,0,"– In Jan. 2010 Gilbert (Ariz.) police Lt. Eric Shuhandler was shot and killed during a traffic. Citizens used his portable radio and dialed 911 to report what had happened. Officers chased the suspects 43 miles before capturing them. (Tape is a compilation of radio and 911, some info redacted by GPD.)",call_672.mp3
673,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/kentwood_murder_911.mp3,Murder,2/10,Michigan,1,1,1,0,"– In Feb. 2010 a 13 year-old boy dialed 911 to report that intruders had shot and killed his father at their Kentwood (Mich.) home. Keishawn Mann told a Kent County sheriff’s dispatcher he was in the basement, heard a shot, came upstairs and found his father wounded. A 9 mm handgun was nearby, Mann told the dispatcher. Deputies later arrested him and he was charged with murder.",call_673.mp3
674,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/wintergarden_crash_911.mp3,Crash into Pond,2/10,Florida,1,1,1,0,"– In Feb. 2010 a man crashed his pick-up truck into a rentention pond in Winter Garden (Fla.) and dialed 911 for help. During the one minute, 45-second recording, Umberto Delgado Jr. gave his location to two dispatchers. Highway Patrol troopers arrived to find Delgado in the water and the truck submerged in 8 feet of water. Delgado could not be revived.",call_674.mp3
675,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/macomb_hostage_911.mp3,Man With Rifle,2/10,Illinois,1,2,1,0,"– In Feb. 2010 a man entered a grocery store at 1 p.m. in Macomb (Ill.), killed one employee and shot at police who arrived. The store manager dialed 911 for help. Officers were able to rescue all the employees, and five hours after the incident began they found Jonathan J. Labbe dead from an apparent self-inflicted gunshot wound.",call_675.mp3
676,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/desmoines_assault_911.mp3,Accusation Against Officer,2/10,Iowa,1,0,0,0,"– In Feb. 2010 a Des Moines woman accused DPD Off. Maynard Richardson of attempting to sexually assault her, after Richardson responded to her home for a report of a fight. The woman dialed 911 and reached a male DPD dispatcher, and told him she needed to make a report, and to have a female officer respond. The call demonstrates the sensitive nature of some calls, such as taking complaints about officer conduct from citizens.",call_676.mp3
677,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/tulsa_attmurder_911.mp3,Attempted Murder,2/10,Oklahoma,1,0,1,0,"– In Feb. 2010 a Tulsa (Okla.) man broke into his ex-girlfriend’s home, and waited for several hours for her to arrive home so he could kill her, police say. However, the woman’s 9 year-old daughter grabbed a telephone, locked herself in a bathroom and dialed 911 for help. Police arrived and arrested Allen Shields on five felonies. The woman and the girl were unhurt.",call_677.mp3
678,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/brevardcounty_shooting_911.mp3,Neighbor shooting,2/10,Florida,1,0,1,0,"– In Feb. 2010 a Merritt Island (Fla.) woman entered her neighbor’s home and fired shots at the walls, ceiling and objects. The homeowner dialed 911 very upset, said he was armed and would shoot the neighbor, and used profanity throughout the call. Brevard County deputies finally arrived and the man was convinced to put down his gun. Deputies said Kathleen Aceto may have psychiatric issues.",call_678.mp3
679,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/glynncounty_suicide_911.mp3,Murder-suicide,2/10,Georgia,1,2,1,0,"– In Feb. 2010 a Glynn County (Geo.) woman drowned one of her young children, and attempted to drown the other. She dialed 911 to tell Glynn County 911 dispatcher John Girton, “I just killed by two kids.” Julia Murray then shot herself, and died later in a hospital.",call_679.mp3
680,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/cicero_fire_911.mp3,Fatal fire,2/10,Illinois,1,7,1,0,"– In Feb. 2010 seven persons died in a Cicero (Ill.) house fire. Officials said they received several 911 calls, but none from the house itself. They believe the fire smoldered for hours, overcoming the residents. The tape includes 911 calls and fire radio traffic.",call_680.mp3
681,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/indialantic_murder_911.mp3,Murder 911 call,2/10,Florida,1,1,1,0,"– In Feb. 2010 a woman dialed 911 and talked to a Brevard County (Fla.), saying her daughter claimed to have killed someone. The dispatcher remembered that the daughter had been taken to a hospital for psychiatric evaluation the night before, and dispatched deputies and fire-resuce to the scene. In fact, Sheila Graham Trott did kill the friend of her estranged husband earlier in the day, in a confusing tale of events. The call documents the multi-tasking of a dispatcher. Read more about the incident",call_681.mp3
682,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/daytonabeach_autoburg_911.mp3,Auto burglary auto-dial,2/10,Florida,1,0,0,0,"– In Feb. 2010 two teens burglarized a car in Daytona Beach (Fla.), and somehow dialed 911 on one of their cellular phones. A male dispatcher answered the call and listened to the conversation, which clearly indicated what they were doing. Dispatchers directed officers to the area, spotted the teens inside a car and arrested them when they ran.",call_682.mp3
683,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/cincinnati_offshooting_911.mp3,Off-duty officer shooting,2/10,Ohio,1,0,1,0,"– In Feb. 2010 an off-duty Cincinnati (Ohio) officer was shot and wounded after an altercation at a liquor store. A clerk dialed 911 to report the altercation, and then 5 minutes later about the shooting.",call_683.mp3
684,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/edgewater_shooting_911.mp3,Woman Shot,2/10,Florida,1,0,1,0,"– In Feb. 2010 a woman in Edgewater (Fla.) dialed 911 to say her husband was drunk and had shot her. Patricia Malewski, 71, handed the phone to her husband, and he claimed it as an accident. Volusia County deputies arrived and arrested the husband.",call_684.mp3
